2565	2543
2418	2544
264	2545
1484	2546
4221	2547
1132	2548
1187	2549
2909	2550
1403	2551
928	2552
1858	2553
2081	2554
3029	2555
3393	2556
188	2557
1189	2558
1133	2559
2326	2560
2858	2561
33	2562
826	2563
710	2564
2909	2565
1075	2566
74	2567
2889	2568
2053	2569
2044	2570
475	2571
4115	2572
86	2573
481	2574
3303	2575
106	2576
2533	2577
2230	2578
1625	2579
19	2580
2357	2581
2011	2582
833	2583
167	2584
790	2585
2979	2586
1380	2587
1442	2588
195	2589
769	2590
36	2591
437	2592
1761	2593
95	2594
1761	2595
1761	2596
1491	2597
1714	2598
393	2599
106	2600
1078	2601
1	2602
2132	2603
375	2604
730	2605
1349	2606
1406	2607
18	2608
2079	2609
88	2610
1448	2611
1307	2612
449	2613
2781	2614
3946	2615
658	2616
1902	2617
462	2618
873	2619
873	2620
152	2621
2361	2622
2168	2623
68	2624
14	2625
28	2626
5	2627
5	2628
5	2629
41	2630
28	2631
28	2632
5	2633
3064	2634
28	2635
25	2636
41	2637
4250	2638
1203	2639
2083	2640
918	2641
51	2642
327	2643
164	2644
409	2645
1689	2646
3134	2647
2919	2648
654	2649
1140	2650
9	2651
1910	2652
504	2653
504	2654
504	2655
3217	2656
1434	2657
2540	2658
536	2659
181	2660
1871	2661
600	2662
1075	2663
96	2664
1566	2665
1326	2666
1863	2667
537	2668
628	2669
388	2670
1419	2671
3108	2672
1857	2673
1181	2674
3535	2675
1449	2676
103	2677
729	2678
118	2679
1169	2680
2495	2681
1602	2682
566	2683
761	2684
14	2685
421	2686
405	2687
3557	2688
23	2689
66	2690
144	2691
414	2692
167	2693
412	2694
455	2695
4030	2696
1641	2697
3259	2698
49	2699
586	2700
2585	2701
1052	2702
2569	2703
2573	2704
1	2705
1342	2706
1342	2707
1342	2708
95	2709
364	2710
104	2711
1032	2712
281	2713
748	2714
758	2715
748	2716
758	2717
758	2718
669	2719
912	2720
1652	2721
1780	2722
256	2723
49	2724
1564	2725
141	2726
2886	2727
96	2728
105	2729
2420	2730
1508	2731
1092	2732
1947	2733
1791	2734
39	2735
477	2736
2500	2737
1120	2738
1982	2739
2271	2740
800	2741
2772	2742
3542	2743
1455	2744
864	2745
3214	2746
176	2747
182	2748
182	2749
225	2750
1474	2751
2138	2752
456	2753
949	2754
1545	2755
2209	2756
1776	2757
2931	2758
3234	2759
2051	2760
1202	2761
2981	2762
178	2763
1274	2764
